ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות בטחון,ידוי אבנים,16
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,גניבה מתוך רכב,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,גניבות אחרות,9
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,גניבת חלקי רכב,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,החזקת כלי פריצה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2022-Q4,קבוצת כל השאר,סטיסטי כל השאר,10
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות בטחון,ידוי אבנים,10
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות כלפי הרכוש,הצתה על רקע לאומני,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות נגד גוף,חבלה גופנית חמורה,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות נגד גוף,תקיפת עובדי צבור בתפקיד,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות סדר ציבורי,התקהלות או התאגדות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30000543.0,2023-Q1,קבוצת כל השאר,סטיסטי כל השאר,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001337.0,2018-Q4,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001337.0,2018-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001337.0,2018-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001343.0,2018-Q2,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001343.0,2018-Q4,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001343.0,2023-Q1,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30001343.0,2023-Q1,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,10
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q1,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q2,קבוצת כל השאר,סטיסטי כל השאר,9
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות סדר ציבורי,איומים,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות כלפי הרכוש,גניבה מתוך רכב,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות סדר ציבורי,איומים,9
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2018-Q4,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות מרמה,עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q1,קבוצת כל השאר,סטיסטי כל השאר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות מרמה,מרמה ועושק,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q2,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות בטחון,ידוי אבנים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q3,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות בטחון,ידוי אבנים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות כלפי הרכוש,גניבת חלקי רכב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנשואין,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2019-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q1,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q1,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שלם קדם,ירושלים,30002213.0,2020-Q2,עבירות סדר ציבורי,איומים,4
