ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2018-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2018-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2018-Q4,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות בטחון,עבירות אחרות כלפי בטחון,5
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,10
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,5
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות כלפי הרכוש,מניעת גניבות כלי רכב,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות נגד גוף,תקיפת עובדי צבור בתפקיד,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות כלפי הרכוש,התפרצות לבית דירה,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,3
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות סדר ציבורי,איומים,6
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2019-Q4,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2020-Q1,עבירות בטחון,עבירות אחרות כלפי בטחון,2
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2020-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2020-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת מעלה אדומים והבקעה יהודה,מעלה אדומים,36160010.0,2020-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
